URL,Traffic (%),Number of Keywords,Traffic,Adwords Positions,Positions with commercial intents in top 20,Positions with informational intents in top 20,Positions with navigational intents in top 20,Positions with transactional intents in top 20,Positions with unknown intents in top 20,Traffic with commercial intents in top 20,Traffic with informational intents in top 20,Traffic with navigational intents in top 20,Traffic with transactional intents in top 20,Traffic with unknown intents in top 20,Traffic Change
https://www.amazon.ca/Think-Grow-Rich-Napoleon-Hill/dp/1585424331,0,41,3882,0,3,32,0,24,0,3,3512,0,3132,0,381
https://www.amazon.ca/Kindle-Paperwhite/dp/B08N36XNTT,0,101,3857,0,3,31,11,51,0,41,3768,1,3811,0,1457
https://www.amazon.ca/Ninja-NC301-Milkshakes-One-Touch-Containers/dp/B08QXB9BH5,0,77,3678,0,2,59,3,62,0,0,3663,2,3676,0,-227
https://www.amazon.ca/000-Pictures-Huge-Tits-Boobs/dp/1708883258,0,44,3659,0,2,25,0,1,0,7,3652,0,44,0,3607
https://www.amazon.ca/Cosmetics-Mighty-Patch-Hydrocolloid-Absorbing/dp/B074PVTPBW,0,73,3615,0,11,41,3,36,0,535,2012,3,2932,0,-2042
https://www.amazon.ca/Mozaik-54-Piece-Elegant-Premium-Plastic/dp/B01LVXRT0U,0,21,3507,0,0,0,21,0,0,0,0,3507,0,0,3507
https://www.amazon.ca/Kahoot-ASA-Play-Create-Quizzes/dp/B094G4K7D6,0,254,3486,0,1,33,115,41,0,0,35,3465,34,0,3373
https://www.amazon.ca/Samsung-Galaxy-S23-Ultra-Canadian/dp/B0C5443MCX,0,114,3453,0,3,39,19,88,0,0,80,0,3412,0,3193
https://www.amazon.ca/Sexy-Big-Boobs-Girls-Photobook/dp/B0BB5KXM98,0,121,3453,0,59,56,0,2,0,2352,1129,0,11,0,3021
https://www.amazon.ca/Cool-Math-Games-Kids-Eric/dp/1724013483,0,150,3355,0,1,2,137,1,0,0,0,3354,1,0,-2204
https://www.amazon.ca/Anker-Aluminum-Portable-Supports-Pixelbook/dp/B07THJGZ9Z,0,58,3303,0,4,49,0,51,0,30,3174,0,3272,0,-842
https://www.amazon.ca/DualSense-Wireless-Controller/dp/B08GSL374K,0,63,3302,0,0,47,2,57,0,0,3229,2,3302,0,1778
https://www.amazon.ca/20-Vitamin-Serum-Hyaluronic-Moisturizer/dp/B00PL3DK26,0,111,3286,0,28,27,3,14,0,3180,78,0,54,0,3204
https://www.amazon.ca/Legend-ZeldaTM-Tears-Kingdom-Collectors/dp/B0BV9NKGJ4,0,84,3272,0,1,61,4,69,0,9,2277,0,3184,0,1221
https://www.amazon.ca/AM-Club-Morning-Elevate-Life/dp/1443456624,0,21,2998,0,0,17,0,6,0,0,2998,0,971,0,645
https://www.amazon.ca/all-new-amazon-fire-tv-stick-4k-max/dp/B0BXM37848,0,156,2893,2,10,55,5,73,0,29,1823,4,2864,0,377
https://www.amazon.ca/Subtle-Art-Not-Giving-Counterintuitive/dp/0062457713,0,58,2883,0,0,51,0,44,0,0,2883,0,2834,0,-309
https://www.amazon.ca/-/fr/Calendrier-mural-2023-calendrier-julienne/dp/B09QPNWR7Y,0,19,2852,0,1,17,0,6,0,1,2852,0,2786,0,2755
https://www.amazon.ca/iLovePDF-PDF-Converter-Editor/dp/B07F2LVZBX,0,108,2840,0,0,1,86,16,0,0,0,2839,2,0,904
https://www.amazon.ca/48-Laws-Power-Robert-Greene/dp/0140280197,0,118,2806,0,16,82,0,48,0,80,2740,0,1697,0,-774
https://www.amazon.ca/Anker-Premium-Double-Braided-Samsung-Devices/dp/B07DC5PPFV,0,148,2792,0,25,74,5,62,0,886,1693,0,1343,0,464
https://www.amazon.ca/Apple-AirPods-Charging-Latest-Model/dp/B07PXGQC1Q,0,396,2787,0,3,148,74,233,0,3,1278,923,2770,0,-721
https://www.amazon.ca/All-new-Amazon-streaming-device-support/dp/B0BXFV1R3S,0,125,2776,1,0,59,10,72,0,0,2750,9,2775,0,131
https://www.amazon.ca/Body-Keeps-Score-Healing-Trauma/dp/0143127748,0,54,2699,0,5,24,3,11,0,30,2668,1,2445,0,241
https://www.amazon.ca/Legend-ZeldaTM-Kingdom-Nintendo-Switch/dp/B0BV8XX3FF,0,270,2697,0,4,141,4,126,0,2,2406,192,2610,0,109
https://www.amazon.ca/Magic-Bullet-Blender-Small-Silver/dp/B012T634SM,0,56,2672,0,8,23,3,32,0,790,869,1,1875,0,168
https://www.amazon.ca/OPTIMUM-NUTRITION-STANDARD-Protein-Chocolate/dp/B000QSNYGI,0,304,2642,0,24,157,16,132,0,181,1906,489,1602,0,279
https://www.amazon.ca/Raw-Batana-Oil-Hair-Care/dp/B0CP913K5G,0,18,2637,0,2,10,0,14,0,339,2257,0,2298,0,294
https://www.amazon.ca/Amazon-ca-eGift-Card-Amazon-Logo/dp/B07P68FH74,0,301,2621,0,8,81,97,170,0,241,689,1792,1962,0,1048
https://www.amazon.ca/Hasbro-Gaming-00009-482-Monopoly/dp/B00CV5PN2W,0,77,2597,0,2,52,1,46,0,19,2564,0,2570,0,-215
https://www.amazon.ca/PlayStation-5-Digital-Console-slim/dp/B0CL7NKBBL,0,204,2526,0,16,88,17,97,0,16,2365,68,2489,0,-655
https://www.amazon.ca/FUQ-Racism-F-U-Q-Unanswered-Questions/dp/1735795240,0,3,2465,0,0,0,2,0,0,0,0,2464,0,0,2447
https://www.amazon.ca/T-Extra-Terrestrial-Anniversary-Henry-Thomas/dp/B0087F7VSY,0,70,2463,0,0,64,0,43,0,0,2463,0,2387,0,2334
https://www.amazon.ca/Power-Now-Guide-Spiritual-Enlightenment/dp/1577314808,0,61,2453,0,1,28,17,23,0,0,2432,4,2125,0,1160
https://www.amazon.ca/Sony-WH-1000XM5-Cancelling-Headphones-Hands-Free/dp/B09XS7JWHH,0,155,2399,0,0,82,7,98,0,0,2233,0,1483,0,-3504
https://www.amazon.ca/echo-show-10/dp/B07VHZ41L8,0,56,2369,0,1,13,10,24,0,6,1005,1144,2363,0,78
https://www.amazon.ca/SanDisk-MicroSDXC-Nintendo-Switch-SDSQXAO-128G-GNCZN/dp/B07KXQX3S3,0,103,2367,0,10,75,0,42,0,34,2185,0,1375,0,468
https://www.amazon.ca/Pisces-Zodiac-Sign-Journal-enthusiasts/dp/B0B5KXGTN7,0,210,2331,0,0,138,0,1,0,0,2328,0,0,0,2051
https://www.amazon.ca/Nintendo-SwitchTM-OLED-Model-White/dp/B098RKWHHZ,0,126,2330,0,3,52,9,69,0,0,924,2,2326,0,107
https://www.amazon.ca/QuietComfort-Wireless-Headphones-Cancelling-Control/dp/B0756CYWWD,0,55,2315,0,0,43,3,45,0,0,2272,0,2099,0,-217
https://www.amazon.ca/Barbie-BIL-Bilingual-Greta-Gerwig/dp/B0CCJQ18QR,0,55,2291,0,3,28,1,6,0,1840,450,0,114,0,2195
https://www.amazon.ca/Nintendo-SwitchTM-Legend-ZeldaTM-Kingdom/dp/B0BZK5M9TD,0,115,2267,0,4,84,4,93,0,6,2175,0,2257,0,-68
https://www.amazon.ca/AliExpress-com-AliExpress-Shopping-App/dp/B00BLVHSTI,0,194,2263,0,3,5,165,98,0,1,6,2221,44,0,1353
https://www.amazon.ca/Nintendo-HACAFSSKA-Switch-Pro-Controller/dp/B01NAWKYZ0,0,77,2234,0,3,45,2,45,0,3,2189,32,2181,0,-1651
https://www.amazon.ca/-/fr/Traducteur-professionnel-traduction-bidirectionnelles-divertissement/dp/B09W5HT83L,0,18,2185,0,0,13,0,1,0,0,2185,0,0,0,2185
https://www.amazon.ca/Project-Blue-Beam-Serge-Monast/dp/8419006637,0,27,2178,0,0,21,3,0,0,0,2178,0,0,0,2141
https://www.amazon.ca/Calendar-January-2024-Desk-Calendar-2023-2024-Accessories/dp/B0B689MY1J,0,17,2162,0,1,13,0,1,0,1,2160,0,7,0,2162
https://www.amazon.ca/Friends-Lovers-Big-Terrible-Thing/dp/1250866448,0,81,2149,0,3,28,1,26,0,20,2073,0,2125,0,345
https://www.amazon.ca/Sony-PlayStation-4-Console-500GB/dp/B00BGA9WK2,0,193,2147,0,11,74,22,130,0,41,1699,3,566,0,-3330
https://www.amazon.ca/translate-google-com-Google-Translate/dp/B00SZ3O6M2,0,697,2125,0,0,391,119,435,0,0,2037,252,1959,0,46
https://www.amazon.ca/Easy-Bake-Oven-Ultimate-Strawberry/dp/B08J7W5ZD4,0,7,2123,0,0,7,0,7,0,0,2123,0,2123,0,1801
https://www.amazon.ca/New-Nintendo-3DS-XL-Black/dp/B00S1LRX3W,0,44,2115,0,1,23,2,32,0,1,1964,0,2078,0,99
https://www.amazon.ca/All-new-Fire-HD-8-tablet/dp/B09BG5LXWJ,0,61,2074,0,0,29,11,38,0,0,1467,7,2073,0,85
https://www.amazon.ca/PlayStation-3-160GB-Standard-Edition/dp/B003VUO6H4,0,71,2074,0,5,26,3,37,0,126,1282,6,1840,0,176
https://www.amazon.ca/RVDR5222F-One-Step-Volumizer-Advanced-Technology/dp/B01HZ5K8UE,0,153,2056,0,16,96,1,106,0,50,1819,0,2006,0,-260
https://www.amazon.ca/Premium-Canadian-Outdoor-Official-Proportion/dp/B09XLCDC3C,0,47,2054,0,12,19,0,7,0,1384,670,0,647,0,2052
https://www.amazon.ca/X-Ti-West/dp/B09WC1NRYW,0,10,2054,0,0,7,0,3,0,0,2054,0,39,0,2051
https://www.amazon.ca/Go-F-Sleep-Adam-Mansbach/dp/145584165X,0,27,2044,0,0,23,0,24,0,0,2042,0,2044,0,85
https://www.amazon.ca/Blue-Microphones-Yeti-Microphone-Blackout/dp/B00N1YPXW2,0,71,2042,0,2,52,0,52,0,0,2033,0,2042,0,263
https://www.amazon.ca/echo-dot-4th-gen/dp/B07XJ8C8F5,0,37,2033,0,1,15,7,25,0,2,1591,209,1987,0,1984
https://www.amazon.ca/-/fr/Carte-monde-orthographique-Gall-pr%C3%A9cise/dp/B07SXC739C,0,85,1997,0,0,83,0,4,0,0,1997,0,29,0,1970
https://www.amazon.ca/School-Zone-Preschool-Educational-Wipe-Clean/dp/1681473631,0,5,1981,0,0,0,4,0,0,0,0,1981,0,0,1974
https://www.amazon.ca/Buzzbug-Mosquitoes-Outdoor-ElectriZap-Environment/dp/B0C8NK8VCF,0,13,1969,0,1,9,2,6,0,12,1634,1,375,0,1832
https://www.amazon.ca/Super-Mario-Stars-Nintendo-Switch-Title/dp/B08G3MN6KP,0,90,1948,0,2,61,0,48,0,2,1944,0,1902,0,577
https://www.amazon.ca/Aman-Khatkar-Apne-Live-Tv/dp/B0BV2YJZX4,0,25,1948,0,1,0,21,1,0,0,0,1948,3,0,1948
https://www.amazon.ca/Nintendo-CLVSSNSG-Super-Classic-Edition/dp/B0721GGGS9,0,137,1941,0,3,102,0,85,0,1,1916,0,1824,0,0
https://www.amazon.ca/New-Apple-AirTag-1-Pack/dp/B0933BVK6T,0,181,1938,0,2,59,32,103,0,17,959,930,1917,0,-177
https://www.amazon.ca/Nintendo-eShop-Gift-Card-Digital/dp/B08M8LLCPT,0,92,1918,0,3,45,14,53,0,39,1635,111,1752,0,422
https://www.amazon.ca/Vibrator-Redesigned-Powerful-Stimulator-Bluetooth/dp/B089Q6JVX8,0,38,1897,0,1,28,2,25,0,7,1890,0,1571,0,72
https://www.amazon.ca/Super-Mario-Bros-Deluxe-Switch/dp/B07HKVRQZ9,0,146,1894,0,3,119,2,91,0,0,1731,0,1829,0,855
https://www.amazon.ca/Barbie-Collectible-Wearing-Gingham-Necklace/dp/B0BHFG4756,0,40,1887,0,0,25,0,15,0,0,1887,0,208,0,1430
https://www.amazon.ca/VIVO-Monitor-Adjustable-Screens-STAND-V002/dp/B009S750LA,0,90,1880,0,13,62,1,61,0,160,1565,0,1370,0,-933
https://www.amazon.ca/USA-shopping-All-one-online/dp/B07BY472DV,0,101,1867,0,3,8,56,51,0,0,40,1814,142,0,105
https://www.amazon.ca/Summer-I-Turned-Pretty/dp/1416968296,0,69,1867,0,0,60,0,39,0,0,1867,0,1859,0,1320
https://www.amazon.ca/Nintendo-of-Canada-RVL-001/dp/B0009VXBAQ,0,75,1856,0,2,42,3,52,0,20,1302,57,1500,0,-160
https://www.amazon.ca/-/fr/Calendrier-2023-vertical-calendrier-2022-2023/dp/B0BG8CN2KR,0,3,1847,0,0,3,0,3,0,0,1847,0,1847,0,1846
https://www.amazon.ca/Cant-Hurt-Me-Master-Your/dp/1544512287,0,55,1836,0,3,32,0,23,0,157,1679,0,1600,0,-58
https://www.amazon.ca/Palafer-Iron-Therapy-Capsules-count/dp/B00IK4POW2,0,33,1821,0,1,23,0,18,0,0,1821,0,1723,0,2
https://www.amazon.ca/Thinking-Fast-Slow-Daniel-Kahneman/dp/0374533555,0,52,1787,0,2,47,0,24,0,28,1760,0,1235,0,1260
https://www.amazon.ca/Amazon-ca-eGift-Card-All-Occasions/dp/B004M5HIQI,0,401,1775,0,17,104,89,179,0,10,171,1474,1655,0,-204
https://www.amazon.ca/M%C3%A9chantes-Widescreen-Special-Collectors-Bilingual/dp/B00ANB4E80,0,19,1746,0,0,11,0,8,0,0,1746,0,1742,0,1746
https://www.amazon.ca/Playstation-DualSense-Edge-Wireless-Controller/dp/B0BKBJXJZZ,0,68,1745,0,0,46,2,54,0,0,1730,0,1745,0,71
https://www.amazon.ca/Literotica-Literotica-Com-William-T-Vollmann/dp/1892723093,0,40,1735,0,0,18,19,15,0,0,137,1610,1598,0,1255
https://www.amazon.ca/Legend-Zelda-Breath-Wild-Switch/dp/B01N33O68B,0,206,1732,0,15,140,3,132,0,28,1341,0,1592,0,61
https://www.amazon.ca/-/fr/traducteur-instantan%C3%A9-bidirectionnel-enregistrement-daffaires/dp/B0B3KGHQQ2,0,19,1731,0,1,18,0,4,0,2,1731,0,3,0,1724
https://www.amazon.ca/Hismile-Corrector-Whitening-Toothpaste-Correcting/dp/B09LH36816,0,113,1724,0,9,60,14,60,0,40,1684,4,368,0,259
https://www.amazon.ca/Enter-Code-Amazon-Prime-Video-ebook/dp/B0BX25KJKQ,0,95,1716,0,0,2,63,36,0,0,7,1704,60,0,1301
https://www.amazon.ca/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB,0,249,1707,0,2,53,34,86,0,7,1023,466,1375,0,149
https://www.amazon.ca/Nin-Jiom-Herbal-Cough-Syrup/dp/B00HHXU4ZY,0,47,1700,0,2,33,2,5,0,193,1506,0,18,0,507
https://www.amazon.ca/Legend-Zelda-Kingdom-Collectors-Nintendo/dp/B0BVBNDRL9,0,51,1695,0,0,41,3,47,0,0,1213,0,1623,0,-899
https://www.amazon.ca/Ask-Amy-Advice-Better-Living/dp/1572841559,0,4,1688,0,0,2,0,2,0,0,1688,0,1688,0,-2206
https://www.amazon.ca/Psychology-Money-Timeless-lessons-happiness/dp/0857197681,0,57,1679,0,1,22,0,18,0,1,1674,0,1649,0,-57
https://www.amazon.ca/ANUA-Heartleaf-Cleansing-Cleanser-Blackheads/dp/B0BN2PX8V3,0,32,1675,0,6,14,0,16,0,28,1629,0,1647,0,355
https://www.amazon.ca/Premium-Adjustable-Ankle-Brace-Support/dp/B01LXRMR2F,0,13,1664,0,6,3,0,0,0,21,1643,0,0,0,10
https://www.amazon.ca/FeraMAX-Iron-Supplement-30-Capsules/dp/B08PYNNFS2,0,171,1654,0,5,78,16,68,0,221,538,862,1173,0,-359
https://www.amazon.ca/Instant-Pot-Duo-Mini-Programmable/dp/B06Y1YD5W7,0,65,1644,0,6,44,12,49,0,78,1554,6,1564,0,1144
https://www.amazon.ca/Rogaine-Thinning-Treatment-Minoxidil-Month/dp/B07896C925,0,188,1644,0,17,88,9,77,0,26,1495,4,1559,0,188
https://www.amazon.ca/25-Prophets-Islam-Abraham-Muhammad/dp/1520765592,0,78,1634,0,0,71,0,1,0,0,1634,0,2,0,204
https://www.amazon.ca/Nintendo-Joy-Neon-Blue-Right/dp/B01N6QJ58Y,0,51,1610,0,2,43,1,37,0,50,1560,0,903,0,1020
https://www.amazon.ca/Navage-Nasal-Irrigation-Basic-Bundle/dp/B01787L6QY,0,92,1598,0,10,51,13,16,0,78,1347,173,739,0,172
https://www.amazon.ca/Apple-AirPods-Generation-MagSafe-USB%E2%80%91C/dp/B0CHWRXH8B,0,323,1593,0,5,159,52,212,0,3,1526,51,1565,0,580
https://www.amazon.ca/Life-Walter-Boys-Ali-Novak/dp/1402297866,0,64,1583,0,0,34,0,21,0,0,1576,0,1494,0,643
https://www.amazon.ca/Heartleaf-Soothing-Trouble-Refreshing-Purifying/dp/B08CMS8P67,0,31,1579,0,4,23,0,20,0,52,1495,0,1516,0,248
https://www.amazon.ca/Samyang-Buldak-Carbonara-Chicken-Flavor/dp/B08W1W6BJG,0,51,1569,0,1,39,0,34,0,17,1529,0,734,0,221
https://www.amazon.ca/After-AFTER/dp/B07QB9PG13,0,46,1548,0,0,35,0,18,0,0,1548,0,1306,0,1468
https://www.amazon.ca/YouOKLight-Transparent-Straight-Drafting-Measuring/dp/B0BPX7W2WF,0,8,1539,0,0,8,0,5,0,0,1539,0,1508,0,1538
https://www.amazon.ca/Ultra-Pro-130Pt-Load-82327/dp/B074W79378,0,3,1538,0,0,3,0,2,0,0,1538,0,1527,0,1538
https://www.amazon.ca/Mattel-Games-Parties-Special-Penalties/dp/B0CBNR2ML6,0,35,1533,0,3,9,3,15,0,1051,158,88,482,0,97
https://www.amazon.ca/Super-Mario-Bros-TM-Wonder-Nintendo/dp/B0C8VP76Z2,0,167,1531,0,1,104,9,95,0,7,1409,33,1499,0,-428
https://www.amazon.ca/Nintendo-Entertainment-System-NES-Classic/dp/B01IFJBQ1E,0,151,1529,0,1,95,1,107,0,17,1416,0,1477,0,-1192
https://www.amazon.ca/Spider-Shooters-Actually-Shoot-Gadgets/dp/B0BG8H123V,0,36,1529,0,0,34,0,15,0,0,1523,0,673,0,78
https://www.amazon.ca/CredevZone-Handheld-Rechargeable-Transparent-Protector/dp/B09TP3HJB9,0,11,1526,0,0,10,0,9,0,0,1526,0,1508,0,-257
https://www.amazon.ca/Woman-Me-Britney-Spears/dp/1668009048,0,42,1523,0,1,25,0,23,0,1,1522,0,1522,0,929
https://www.amazon.ca/Texas-Instruments-TI-84-Graphing-Calculator/dp/B0001EMM0G,0,106,1519,0,3,77,0,79,0,0,1465,0,1518,0,-268
https://www.amazon.ca/Hasbro-Gaming-98936-Hungry-Hippos/dp/B008FD8ETS,0,22,1510,0,0,13,1,11,0,0,1510,0,1268,0,164
https://www.amazon.ca/Attached-Science-Attachment-Find-Keep/dp/1585429139,0,57,1510,0,3,20,0,9,0,2,1504,0,715,0,-429
https://www.amazon.ca/Salonpas-Pain-Relieving-Patch-Patches/dp/B00HHV3FL6,0,54,1506,0,2,35,11,1,0,3,1422,80,0,0,972
https://www.amazon.ca/Nintendo-HACPAEUCA-Minecraft-for-Switch/dp/B07D13QGXM,0,88,1503,0,1,35,8,39,0,0,1492,4,1499,0,1191
https://www.amazon.ca/Virgin-Mobile-Carte-SIM-Card/dp/B00EUCDB7I,0,110,1497,0,1,28,29,8,0,0,1497,4,1,0,1418
https://www.amazon.ca/Nintendo-NES-Classic-Mini-Console/dp/B01IFJEWTM,0,79,1495,0,1,71,0,59,0,0,1494,0,1145,0,197
https://www.amazon.ca/Mozaik-40-Piece-Premium-Plastic-Entertaining/dp/B00469B01O,0,25,1491,0,0,0,25,0,0,0,0,1491,0,0,1489
https://www.amazon.ca/Dynamite/dp/B0000275K5,0,62,1490,0,5,0,57,0,0,0,0,1490,0,0,1331
https://www.amazon.ca/Nintendo-SwitchTM-Pro-Controller-ZeldaTM/dp/B0BZTFWHV9,0,28,1488,0,0,24,1,24,0,0,1446,0,1412,0,-28
https://www.amazon.ca/cyberpresse-presse-lecrit-off-line/dp/2866015401,0,18,1483,0,0,0,15,0,0,0,0,1483,0,0,-2
https://www.amazon.ca/Natural-Vitality-raspberry-flavor-magnesium/dp/B00BPUY3W0,0,50,1481,0,2,36,8,35,0,248,1227,6,1224,0,173
https://www.amazon.ca/Creative-Act-Way-Being/dp/0593652886,0,38,1472,0,0,22,2,15,0,0,1464,0,1050,0,-122
https://www.amazon.ca/Kojie-San-Skin-Brightening-Soap/dp/B0CCJYTFVP,0,24,1467,0,0,21,0,18,0,0,1461,0,1393,0,438
https://www.amazon.ca/Super-Smash-Bros-Brawl-Wii/dp/B000FQ9R4E,0,74,1464,0,0,58,1,57,0,0,1412,0,1462,0,-51
https://www.amazon.ca/Nuru-Gel-Authentic-33-8-Ounces/dp/B00C6SKSLK,0,37,1462,0,4,30,0,13,0,10,1460,0,1276,0,624
https://www.amazon.ca/Wolf-Wall-Street-Blu-ray-Digital/dp/B00HDYVEAQ,0,137,1459,0,0,102,0,70,0,0,1458,0,1436,0,1458
https://www.amazon.ca/AmazonBasics-CR2032-Lithium-Coin-Cell/dp/B0787K2XWZ,0,44,1458,0,1,27,0,25,0,2,1446,0,1440,0,-1642
https://www.amazon.ca/Skinwalker/dp/B091MXKJFL,0,6,1450,0,0,4,0,1,0,0,1450,0,4,0,1448
https://www.amazon.ca/Ninja-NC301C-Milkshake-Smoothie-One-Touch/dp/B093KFZ92B,0,95,1450,0,1,60,6,79,0,1,1420,3,1449,0,542
https://www.amazon.ca/Cheers-Season-1-Kelsey-Grammer/dp/B00008NV4G,0,6,1449,0,0,4,0,3,0,0,1449,0,1446,0,1437
https://www.amazon.ca/Kindle-Paperwhite-16-GB/dp/B09TMF6742,0,95,1447,0,2,33,4,37,0,0,1443,0,1446,0,-600
https://www.amazon.ca/Sony-MDR7506-Professional-Diaphragm-Headphone/dp/B000AJIF4E,0,23,1446,0,0,20,0,22,0,0,1119,0,1446,0,100
https://www.amazon.ca/Laminated-USA-Map-America-Updated/dp/B08B1577T8,0,24,1435,0,0,16,0,0,0,0,1435,0,0,0,1389
https://www.amazon.ca/Si-saimait-encore-Bonheurs-d%C3%A9fis/dp/2761961358,0,68,1431,0,0,27,1,10,0,0,1423,0,9,0,1414
https://www.amazon.ca/Cable-Matters-DisplayPort-Feet-Resolution/dp/B005H3Q59U,0,50,1430,0,5,38,1,16,0,213,996,0,966,0,291
https://www.amazon.ca/Toughturtle-LLC-StockWatch/dp/B00CHMECMG,0,18,1429,0,0,0,14,12,0,0,0,1429,1428,0,30
https://www.amazon.ca/Mattel-GAMES-30188-Magic-Ball/dp/B00001ZWV7,0,139,1421,0,0,89,0,27,0,0,1421,0,1301,0,239
https://www.amazon.ca/Black-Cleaner-Effective-Resistant-Rechargeable/dp/B09X27SLDB,0,33,1420,0,4,13,1,8,0,59,1374,0,1260,0,-35
https://www.amazon.ca/Killers-Flower-Moon-Osage-Murders-ebook/dp/B01CWZFBZ4,0,67,1409,0,0,52,0,15,0,0,1402,0,145,0,755
https://www.amazon.ca/Superstore-Complete-DVD-America-Ferrera/dp/B0C413PZ4S,0,110,1401,0,0,17,60,8,0,0,172,1229,90,0,1020
https://www.amazon.ca/Logitech-Driving-Feedback-Steering-941-000121/dp/B00Z0UWV98,0,57,1400,0,9,37,1,39,0,8,1171,32,1357,0,-257
https://www.amazon.ca/Pure-Encapsulations-Magnesium-Glycinate-Physiological/dp/B01MFC9RCE,0,45,1387,0,6,20,2,23,0,969,428,0,415,0,865
https://www.amazon.ca/Fire-7-Tablet/dp/B099HMVKMQ,0,60,1385,0,2,26,13,36,0,0,1175,9,1381,0,-22
https://www.amazon.ca/Organic-Baby-Ddrops-400-drops/dp/B00CORNHKW,0,45,1380,0,3,25,0,23,0,15,1365,0,1353,0,720
https://www.amazon.ca/Clone-willy-Glow-Dark-Kit/dp/B0010B84FQ,0,8,1364,0,0,5,0,1,0,0,1364,0,4,0,1358
https://www.amazon.ca/Quiet-Power-Introverts-World-Talking/dp/0307352153,0,48,1361,0,0,34,1,32,0,0,1361,0,1308,0,-449
https://www.amazon.ca/Spider-Man-Across-Spider-Verse-Blu-ray-Bilingual/dp/B0C6FHJV2R,0,283,1361,0,1,173,0,28,0,0,1350,0,249,0,494
https://www.amazon.ca/Oh-Places-Youll-Dr-Seuss/dp/0679805273,0,57,1360,0,0,40,0,37,0,0,1355,0,1281,0,198
https://www.amazon.ca/2021-Wall-Calendar-Flexible-Organizing/dp/B08CZJ2913,0,30,1356,0,0,21,0,0,0,0,1320,0,0,0,424
https://www.amazon.ca/Perma-Health-Gummies-Advanced-Formula/dp/B0CHQ56GZQ,0,32,1356,0,4,20,4,9,0,28,1036,248,310,0,621
https://www.amazon.ca/Magnesium-Glycinate-400-Nutritionn-Supplement/dp/B07QXDR2FC,0,27,1336,0,14,16,2,7,0,1243,135,1,81,0,1256
https://www.amazon.ca/Samsung-Galaxy-S21-128GB-Unlocked/dp/B08VLMQ3KS,0,68,1336,0,0,48,1,56,0,0,1128,0,1333,0,618
https://www.amazon.ca/Logitech-Feedback-Stainless-Shifters-Steering/dp/B00Z0UWWYC,0,46,1331,0,6,27,3,30,0,20,1226,14,1297,0,81
https://www.amazon.ca/Zero-One-Notes-Startups-Future/dp/0804139296,0,34,1330,0,1,24,1,8,0,1,1329,1,631,0,170
